11.745155, -0.002342
11.756546, 0.002237
11.766155, -0.000297
11.777546, -0.002927
11.787155, -0.001544
11.798546, 0.002306
11.808160, -0.000240
11.818157, -0.000965
11.829546, 0.002314
11.839080, -0.000322
11.849157, -0.001094
11.859083, -0.001265
11.870751, -0.005633
11.880080, -0.002148
11.890157, -0.001255
11.900083, -0.000993
11.910082, -0.000921
11.921546, -0.000250
11.931116, -0.000674
11.941157, -0.000819
11.951082, -0.000828
11.962547, 0.002401
11.972155, -0.000050
11.983546, 0.005069
11.993081, 0.000453
12.003204, -0.000843
12.013157, -0.001172
12.023082, -0.001242
12.033082, -0.001254
12.044546, -0.008244
12.054154, -0.002683
12.065753, -0.000323
12.075081, -0.000502
12.085157, -0.000583
12.096546, 0.002467
12.106155, 0.000120
12.117546, -0.205884
12.127111, -0.046492
12.137082, -0.002788
12.147157, 0.008953
12.158545, 0.206013
12.168154, 0.054364
12.179547, 0.011337
12.189079, 0.001271
12.199283, -0.001570
12.209082, -0.002229
12.219082, -0.002424
12.230546, -0.000682
12.240079, -0.001850
12.250157, -0.002267
12.261755, -0.005917
12.271081, -0.002901
12.281157, -0.002188
12.292546, -0.003176
12.302080, -0.002004
12.312082, -0.001733
12.322157, -0.001643
12.333567, 0.007456
12.343080, 0.000554
12.353157, -0.001405
12.363115, -0.001887
12.373082, -0.001995
12.383082, -0.002002
12.393210, -0.001981
12.403082, -0.001924
12.413157, -0.001914
12.424547, -0.008420
12.434154, -0.003155
12.445546, 0.002158
12.455260, -0.000390
12.466546, -0.000312
12.476155, -0.001034
12.486082, -0.001260
12.497547, 0.004899
12.507155, 0.000150
12.518546, -0.002972
12.528185, -0.001821
12.538083, -0.001526
12.548082, -0.001442
12.558081, -0.001399
12.569546, 0.002249
12.579080, -0.000448
12.589280, -0.001231
12.600547, -0.000388
12.610155, -0.001113
12.620082, -0.001333
12.631546, -0.008285
12.641155, -0.002799
12.652718, 0.007549
12.662154, 0.001139
12.673546, -0.005466
12.683155, -0.002125
12.694546, 0.002296
12.704155, -0.000134
12.714082, -0.000812
12.725588, 0.002356
12.735080, -0.000202
12.745082, -0.000940
12.755157, -0.001123
12.766547, -0.000319
12.776081, -0.000872
12.786273, -0.001070
12.796082, -0.001086
12.807546, 0.002328
12.817155, -0.000251
12.827082, -0.000979
12.838547, -0.005593
12.848206, -0.002090
12.858157, -0.001163
12.869546, 0.002382
12.879081, -0.000043
12.889082, -0.000738
12.899082, -0.000910
12.909157, -0.000945
12.920640, -0.221296
12.930080, -0.049331
12.940157, -0.001889
12.951546, 0.216273
12.961081, 0.058100
12.971157, 0.015073
12.981205, 0.003461
12.992546, -0.002551
13.002155, -0.001095
13.013546, 0.005077
13.023155, 0.000718
13.033082, -0.000479
13.044705, 0.005038
13.054080, 0.000490
13.064082, -0.000803
13.074156, -0.001150
13.085546, -0.002970
13.095081, -0.001508
13.105156, -0.001151
13.116652, -0.005553
13.126080, -0.001909
13.136157, -0.000951
13.147546, 0.005078
13.157080, 0.000715
13.167157, -0.000503
13.178751, -0.008124
13.188080, -0.002419
13.198157, -0.000880
13.209546, 0.002507
13.219080, 0.000337
13.229082, -0.000272
13.239150, -0.000422
13.249156, -0.000466
13.259083, -0.000460
13.269083, -0.000467
13.280546, 0.007767
13.290079, 0.001388
13.300082, -0.000375
13.310209, -0.000829
13.320082, -0.000924
13.330157, -0.000949
13.340083, -0.000937
13.350082, -0.000929
13.361547, -0.008151
13.371280, -0.002431
13.382546, -0.000237
13.392080, -0.000280
13.402157, -0.000304
13.413546, -0.000084
13.423079, -0.000228
13.433157, -0.000288
13.444598, 0.010452
13.454154, 0.002100
13.465546, -0.002705
13.475154, -0.001315
13.485083, -0.000950
13.495082, -0.000852
13.506749, -0.002861
13.516080, -0.001185
13.526157, -0.000763
13.536116, -0.000627
13.546087, -0.000584
13.556157, -0.000568
13.567702, -0.000155
13.577080, -0.000407
13.587082, -0.000503
13.597157, -0.000525
13.607083, -0.000521
13.618546, -0.005411
13.628155, -0.001559
13.639654, 0.002500
13.649080, 0.000462
13.659157, -0.000105
13.669083, -0.000247
13.679081, -0.000289
13.690546, 0.002551
13.700279, 0.000358
13.710082, -0.000237
13.720082, -0.000405
13.731546, -0.005387
13.741081, -0.001502
13.751157, -0.000449
13.762640, 0.007858
13.772154, 0.001702
13.783545, -0.005281
13.793155, -0.001597
13.804545, 0.002477
13.814155, 0.000383
13.825546, -0.007968
13.835216, -0.002046
13.845083, -0.000429
13.856546, 0.002636
13.866156, 0.000687
13.877546, 0.007950
13.887155, 0.001737
13.898751, -0.005272
13.908080, -0.001571
13.918082, -0.000574
13.928156, -0.000297
13.939546, 0.002570
13.949155, 0.000424
13.959201, -0.000158
13.969083, -0.000318
13.979081, -0.000357
13.990547, -0.002733
14.000156, -0.000862
14.010082, -0.000357
14.021546, 0.002570
14.031223, 0.000439
14.042546, 0.002593
14.052155, 0.000327
14.063546, -0.007994
14.073155, -0.002134
14.084546, -0.000142
14.094212, -0.000005
14.104156, 0.000037
14.115546, -0.002619
14.125154, -0.000536
14.135083, 0.000035
14.146546, 0.005318
14.156274, 0.001337
14.166082, 0.000256
14.176083, -0.000030
14.186082, -0.000112
14.196082, -0.000125
14.206082, -0.000130
14.217547, -0.000035
14.227158, -0.000090
14.237082, -0.000107
14.247082, -0.000121
14.257082, -0.000118
14.267156, -0.000131
14.278546, -0.000035
14.288281, -0.000097
14.299545, 0.002605
14.309155, 0.000490
14.319083, -0.000099
14.329082, -0.000254
14.340546, 0.002551
14.350202, 0.000347
14.360082, -0.000254
14.371546, -0.005383
14.381080, -0.001517
14.391157, -0.000469
14.402546, 0.005215
14.412155, 0.001080
14.422202, -0.000058
14.433546, -0.005370
14.443155, -0.001514
14.453082, -0.000465
14.464547, -0.000047
14.474155, -0.000069
14.484203, -0.000068
14.495546, -0.000018
14.505081, -0.000050
14.515156, -0.000057
14.526546, -0.000016
14.536155, -0.000043
14.547661, -0.002650
14.557080, -0.000631
14.567156, -0.000075
14.577082, 0.000062
14.588546, 0.000027
14.598155, 0.000078
14.608082, 0.000091
14.619690, 0.002656
14.629155, 0.000648
14.639083, 0.000098
14.650546, 0.002617
14.660080, 0.000500
14.670157, -0.000074
14.680203, -0.000223
14.691545, -0.000072
14.701155, -0.000210
14.711082, -0.000246
14.721082, -0.000262
14.732546, -0.000076
14.742187, -0.000203
14.752082, -0.000237
14.763546, -0.002699
14.773154, -0.000761
14.783115, -0.000235
14.793087, -0.000088
14.803158, -0.000049
14.814750, 0.002621
14.824081, 0.000561
14.834082, -0.000012
14.844157, -0.000172
14.855546, -0.000058
14.865155, -0.000173
14.875208, -0.000209
14.885083, -0.000219
14.896546, -0.002693
14.906080, -0.000739
14.916082, -0.000205
14.926157, -0.000059
14.936082, -0.000027
14.947629, 0.005258
14.957080, 0.001146
14.967082, 0.000004
14.977156, -0.000301
14.987082, -0.000367
14.997082, -0.000384
15.008745, -0.005373
15.018080, -0.001454
15.028157, -0.000395
15.038082, -0.000106
15.049546, 0.005259
15.059080, 0.001160
15.069194, 0.000034
15.080547, -0.002707
15.090080, -0.000849
15.100156, -0.000346
15.111546, -0.007959
15.121155, -0.001868
15.132546, 0.007863
15.142239, 0.002025
15.153545, 0.002751
15.163081, 0.000518
15.173083, -0.000089
15.183156, -0.000253
15.193082, -0.000293
15.204750, -0.002715
15.214080, -0.000805
15.224082, -0.000303
15.234156, -0.000175
15.245546, -0.000038
15.255155, -0.000092
15.266661, -0.005306
15.276154, -0.001266
15.286083, -0.000163
15.297546, 0.005304
15.307080, 0.001330
15.317082, 0.000248
15.327082, -0.000041
15.337278, -0.000120
15.348546, -0.000037
15.358081, -0.000110
15.368157, -0.000136
15.378082, -0.000141
15.389547, -0.005302
15.399276, -0.001256
15.410545, 0.005240
15.420155, 0.001338
15.431546, -0.005203
15.441081, -0.001231
15.451082, -0.000145
15.461178, 0.000149
15.471082, 0.000219
15.481082, 0.000233
15.492546, -0.002567
15.502155, -0.000411
15.512082, 0.000173
15.523546, 0.002727
15.533271, 0.000871
15.543082, 0.000360
15.554546, 0.005328
15.564155, 0.001288
15.575545, 0.000045
15.585155, -0.000142
15.596758, -0.005329
15.606155, -0.001341
15.617545, 2.486287
15.627155, 0.550762
15.637083, 0.021266
15.647083, -0.120547
15.657092, -0.156367
15.667082, -0.163664
15.677082, -0.163667
15.688547, -2.526245
15.698155, -0.665891
15.708083, -0.159560
15.718083, -0.023052
15.729750, 0.009207
15.739080, 0.019813
15.749082, 0.023977
15.759157, 0.024937
15.770546, 0.006869
15.780080, 0.018634
15.790278, 0.022745
15.801546, 0.003805
15.811154, 0.017393
15.822546, 0.011325
15.832155, 0.018749
15.843546, 0.000673
15.853080, 0.015557
15.863082, 0.020287
15.873082, 0.021269
15.883157, 0.021394
15.894547, 0.008472
15.904080, 0.016381
15.914083, 0.019155
15.924279, 0.019786
15.935547, 0.005379
15.945155, 0.014847
15.955082, 0.017747
15.966547, 0.005158
15.976155, 0.014220
15.986198, 0.017004
15.996082, 0.017454
16.006081, 0.017532
16.016083, 0.017331
16.026081, 0.017058
16.037546, 0.004692
16.047155, 0.012726
16.057192, 0.015204
16.067081, 0.015600
16.078547, 0.007013
16.088156, 0.012545
16.099546, -0.006526
16.109081, 0.009008
16.119286, 0.013825
16.129084, 0.014508
16.139082, 0.014793
16.150545, 0.004109
16.160080, 0.011081
16.170156, 0.013514
16.180094, 0.013785
16.191547, 0.003855
16.201155, 0.010521
16.211082, 0.012564
16.222546, 0.011552
16.232155, 0.011811
16.243546, -0.001881
16.253193, 0.008116
16.263157, 0.011174
16.274546, 0.008578
16.284155, 0.010406
16.295546, -0.002154
16.305155, 0.007552
16.315201, 0.010387
16.325083, 0.010949
16.336546, 0.000472
16.346081, 0.007847
16.356081, 0.010195
16.366081, 0.010680
16.376162, 0.010747
16.387547, 0.008196
16.397156, 0.009171
16.408546, 0.000058
16.418079, 0.006845
16.428158, 0.009055
16.439547, 0.010528
16.449205, 0.008991
16.459158, 0.008794
16.469082, 0.008607
16.479082, 0.008513
16.490625, 0.002345
16.500154, 0.006302
16.511749, -0.008409
16.521154, 0.003662
16.531082, 0.007249
16.542545, 0.007557
16.552155, 0.007619
16.562082, 0.007772
16.572083, 0.007759
16.582083, 0.007652
16.592081, 0.007533
16.603546, 0.004702
16.613079, 0.006145
16.623158, 0.006803
16.633081, 0.006788
16.643198, 0.006749
16.654547, 0.001842
16.664154, 0.005051
16.675547, -0.006215
16.685080, 0.003084
16.695082, 0.005825
16.705276, 0.006514
16.716545, 0.012344
16.726154, 0.007352
16.737545, -0.000934
16.747080, 0.003748
16.757082, 0.005192
16.767157, 0.005541
16.777142, 0.005487
16.787085, 0.005412
16.798546, -0.001133
16.808153, 0.003496
16.818083, 0.004844
16.829546, 0.004088
16.839203, 0.004589
16.849155, 0.004856
16.860548, -0.001273
16.870079, 0.003117
16.880081, 0.004464
16.890156, 0.004789
16.900145, 0.004748
16.911547, 0.001313
16.921080, 0.003563
16.931082, 0.004314
16.941082, 0.004469
16.951082, 0.004453
16.961157, 0.004426
16.971205, 0.004299
16.982546, -0.001454
16.992081, 0.002623
17.002085, 0.003861
17.012081, 0.004132
17.022156, 0.004181
17.033764, 0.006417
17.043156, 0.004220
17.054544, -0.006864
17.064156, 0.001002
17.075546, 0.011467
17.085155, 0.005396
17.095083, 0.003805
17.106546, -0.009597
17.116156, 0.000118
17.127546, 0.003448
17.137156, 0.003462
17.147081, 0.003533
17.158546, 0.003623
17.168276, 0.003271
17.179546, 0.006172
17.189079, 0.003622
17.199081, 0.003018
17.209082, 0.002816
17.219082, 0.002715
17.229280, 0.002682
17.239084, 0.002571
17.250547, -0.007181
17.260157, 0.000219
17.271545, 0.005927
17.281157, 0.003457
17.291084, 0.002836
17.301083, 0.002643
17.312546, 0.000714
17.322157, 0.001929
17.333546, -0.004625
17.343157, 0.000693
17.354546, -0.002013
17.364285, 0.001485
17.374084, 0.002442
17.385546, 0.006030
17.395157, 0.003304
17.405085, 0.002600
17.416546, -0.001964
17.426273, 0.001194
17.436083, 0.002071
17.447546, -0.001980
17.457155, 0.001256
17.467081, 0.002180
17.478548, 0.003308
17.488195, 0.002477
17.499584, 0.005912
17.509081, 0.002859
17.519156, 0.002097
17.529081, 0.001846
17.539082, 0.001772
17.549082, 0.001731
17.559198, 0.001688
17.569082, 0.001639
17.579082, 0.001632
17.589083, 0.001610
17.599081, 0.001578
17.609081, 0.001555
17.620678, 0.003060
17.630079, 0.001709
17.640156, 0.001406
17.651548, -0.004907
17.661079, -0.000205
17.671156, 0.001134
17.682547, 0.003045
17.692228, 0.001786
17.703547, 0.003044
17.713156, 0.001631
17.724546, -0.004924
17.734156, -0.000306
17.745546, 0.002918
17.755280, 0.001666
17.765083, 0.001341
17.776548, -0.002280
17.786156, 0.000363
17.796114, 0.001119
17.806087, 0.001305
17.816267, 0.001348
17.827545, -0.004899
17.837154, -0.000144
17.848545, 0.008249
17.858156, 0.002998
17.869547, -0.007473
17.879156, -0.000890
17.889112, 0.000934
17.900547, 0.008295
17.910080, 0.002924
17.920156, 0.001494
17.930082, 0.001086
17.940083, 0.000966
17.950212, 0.000924
17.961548, -0.005015
17.971155, -0.000476
17.981085, 0.000777
17.991083, 0.001116
18.002548, 0.010858
18.012260, 0.003231
18.023546, -0.004962
18.033155, -0.000802
18.044544, -0.002531
18.054155, -0.000023
18.065546, 0.002831
18.075155, 0.001279
18.085112, 0.000864
18.096546, -0.005058
18.106079, -0.000625
18.116081, 0.000609
18.126156, 0.000936
18.137548, 0.005542
18.147200, 0.001931
18.157156, 0.000971
18.168549, -0.002439
18.178156, -0.000117
18.188082, 0.000525
18.199549, 0.002826
18.209284, 0.001145
18.220547, -0.005083
18.230156, -0.000753
18.241547, 0.005403
18.251156, 0.001806
18.261082, 0.000833
18.271082, 0.000561
18.282583, 0.000136
18.292080, 0.000347
18.302082, 0.000428
18.312084, 0.000443
18.322157, 0.000445
18.333548, 0.002753
18.343285, 0.000902
18.353113, 0.000399
18.363089, 0.000265
18.373156, 0.000217
18.383081, 0.000195
18.394547, -0.002580
18.404243, -0.000440
18.414083, 0.000146
18.424084, 0.000307
18.435549, -0.007800
18.445154, -0.001464
18.456547, 0.010637
18.466156, 0.002996
18.477642, -0.002392
18.487156, -0.000421
18.498547, -0.218796
18.508156, -0.048245
18.518084, -0.001579
18.528082, 0.010907
18.538198, 0.014063
18.548082, 0.014556
18.559546, 0.225119
18.569157, 0.059594
18.579082, 0.014539
18.590546, -0.002036
18.600231, -0.001828
18.610085, -0.001793
18.621548, -0.003134
18.631081, -0.001930
18.641155, -0.001664
18.651081, -0.001549
18.661083, -0.001518
18.672705, 0.002213
18.682079, -0.000525
18.692156, -0.001356
18.702082, -0.001541
18.712082, -0.001572
18.722082, -0.001562
18.733744, -0.005696
18.743080, -0.002304
18.753157, -0.001445
18.763084, -0.001182
18.774546, 0.004954
18.784157, 0.000332
18.795584, -0.002913
18.805157, -0.001645
18.816545, 0.002266
18.826080, -0.000349
18.836084, -0.001106
18.846155, -0.001299
18.857546, -0.003000
18.867271, -0.001593
18.877083, -0.001216
18.887081, -0.001112
18.898546, -0.000301
18.908079, -0.000801
18.918081, -0.000970
18.928278, -0.001008
18.939547, -0.005542
18.949154, -0.001916
18.960546, 0.007654
18.970154, 0.001279
18.981546, -0.002780
18.991156, -0.001400
19.001083, -0.001034
19.011082, -0.000931
19.021082, -0.000887
19.031080, -0.000861
19.042545, 0.002393
19.052155, -0.000071
19.063753, -0.000219
19.073156, -0.000748
19.084543, -0.208598
19.094156, -0.047031
19.105545, 0.210381
19.115156, 0.055840
19.126747, -0.004301
19.136080, -0.001921
19.146156, -0.001337
19.156082, -0.001156
19.166080, -0.001103
19.177547, -0.002928
19.187157, -0.001380
19.197083, -0.000980
19.208546, 0.007656
19.218081, 0.001105
19.228155, -0.000732
19.238083, -0.001191
19.249546, 0.002260
19.259283, -0.000468
19.269115, -0.001221
19.279083, -0.001436
19.289087, -0.001470
19.299156, -0.001474
19.309082, -0.001437
19.320702, -0.005661
19.330080, -0.002206
19.340157, -0.001327
19.351545, 0.002339
19.361156, -0.000165
19.371082, -0.000871
19.382545, -0.005564
19.392138, -0.002007
19.402157, -0.001065
19.413548, -0.000221
19.423157, -0.000541
19.433083, -0.000644
19.443083, -0.000672
19.454752, 0.005075
19.464081, 0.000674
19.474155, -0.000576
19.485598, 0.002383
19.495155, -0.000176
19.506546, -0.000258
19.516195, -0.000875
19.526081, -0.001060
19.536156, -0.001116
19.547548, -0.000310
19.557079, -0.000837
19.567156, -0.001024
19.578547, -0.000294
19.588217, -0.000821
19.599545, -0.002913
19.609079, -0.001386
19.619156, -0.001009
19.630548, -0.000246
19.640079, -0.000637
19.650282, -0.000773
19.661547, -0.002852
19.671156, -0.001191
19.681082, -0.000750
19.691084, -0.000634
19.702545, 0.002466
19.712273, 0.000137
19.723545, -0.008057
19.733080, -0.002315
19.743156, -0.000760
19.754545, 0.002540
19.764080, 0.000429
19.774157, -0.000148
19.785620, 0.005180
19.795156, 0.000888
19.806545, -0.005364
19.816156, -0.001705
19.826115, -0.000714
19.836082, -0.000441
19.846209, -0.000373
19.856155, -0.000338
19.866081, -0.000326
19.877546, 0.002540
19.887156, 0.000326
19.898544, 0.005187
19.908186, 0.000791
19.918156, -0.000434
19.929548, -0.005476
19.939156, -0.001810
19.950546, -0.000224
19.960155, -0.000380
19.970114, -0.000440
19.980175, -0.000454
19.990156, -0.000455
20.001549, -0.000125
20.011156, -0.000347
20.022547, 0.002520
20.032156, 0.000249
20.043751, -0.002748
20.053080, -0.001031
20.063084, -0.000589
20.073156, -0.000463
20.084545, 0.002515
20.094156, 0.000263
20.105732, -0.218876
20.115156, -0.049017
20.126547, 0.218430
20.136080, 0.058535
20.146084, 0.015015
20.156082, 0.003266
20.166157, 0.000122
20.177631, 0.005062
20.187157, 0.000414
20.198545, -0.224324
20.208157, -0.050557
20.219545, -0.000562
20.229080, 0.009757
20.239285, 0.013106
20.249083, 0.013444
20.259083, 0.013616
20.270546, 0.216817
20.280081, 0.056705
20.290155, 0.013059
20.300173, 0.001343
20.310081, -0.001758
20.321547, 0.007166
20.331079, -0.000425
20.341084, -0.002596
20.351082, -0.003138
20.361156, -0.003259
20.372698, -0.006165
20.382154, -0.003570
20.392084, -0.002962
20.402082, -0.002780
20.412081, -0.002695
20.423546, 0.001893
20.433201, -0.001409
20.443155, -0.002382
20.454546, -0.000731
20.464155, -0.002050
20.475546, -0.000693
20.485161, -0.001987
20.495104, -0.002376
20.505081, -0.002469
20.516546, 0.001941
20.526155, -0.001299
20.537546, -0.005903
20.547155, -0.003126
20.557081, -0.002403
20.568705, -0.003246
20.578079, -0.002163
20.588083, -0.001954
20.598083, -0.001875
20.608156, -0.001846
20.618082, -0.001796
20.629755, 0.002134
20.639156, -0.000730
20.649082, -0.001582
20.660545, -0.003137
20.670156, -0.002002
20.681543, 0.004793
20.691092, -0.000064
20.701157, -0.001459
20.711082, -0.001788
20.722546, -0.003154
20.732157, -0.002018
20.743544, -0.005758
20.753157, -0.002428
20.764704, 0.004843
20.774080, 0.000236
20.784157, -0.001095
20.795547, 0.002234
20.805157, -0.000596
20.815083, -0.001398
20.825205, -0.001596
20.835081, -0.001617
20.845081, -0.001616
20.856548, -0.000445
20.866156, -0.001207
20.876081, -0.001436
20.887577, -0.005684
20.897079, -0.002299
20.907156, -0.001427
20.917082, -0.001162
20.928549, 0.010222
20.938154, 0.001490
20.949547, -0.005543
20.959278, -0.002483
20.969082, -0.001659
20.980545, -0.005667
20.990156, -0.002200
21.001547, 0.004922
21.011156, 0.000428
21.022753, -0.002874
21.032156, -0.001511
21.043547, 0.002305
21.053156, -0.000250
21.063084, -0.000975
21.073082, -0.001162
21.084627, -0.000334
21.094156, -0.000907
21.104082, -0.001092
21.114082, -0.001132
21.125546, -0.008211
21.135080, -0.002590
21.145157, -0.001085
21.156717, -0.000183
21.166155, -0.000393
21.177546, 0.005139
21.187080, 0.000787
21.197084, -0.000425
21.207155, -0.000740
21.218754, 0.002402
21.228155, -0.000052
21.238085, -0.000757
21.249546, -0.000265
21.259155, -0.000771
21.270546, -0.008168
21.280209, -0.002494
21.290081, -0.000960
21.301546, 0.002481
21.311155, 0.000258
21.322546, 0.002531
21.332081, 0.000154
21.342155, -0.000523
21.352207, -0.000688
21.363546, 0.005062
21.373079, 0.000593
21.383081, -0.000658
21.393156, -0.000984
21.404547, -0.005553
21.414206, -0.001957
21.424082, -0.000993
21.434082, -0.000737
21.444157, -0.000654
21.455547, -0.005434
21.465157, -0.001619
21.476608, 0.007753
21.486189, 0.001577
21.496084, -0.000122
21.506083, -0.000580
21.517546, 0.002438
21.527153, 0.000026
21.538546, -0.000187
21.548208, -0.000662
21.558083, -0.000805
21.568083, -0.000848
21.578156, -0.000854
21.589548, -0.008125
21.599155, -0.002365
21.610752, 0.005057
21.620153, 0.000967
21.630083, -0.000169
21.641546, -0.002765
21.651079, -0.001001
21.661081, -0.000534
21.671082, -0.000409
21.681101, -0.000372
21.691082, -0.000365
21.701157, -0.000367
21.712545, -0.002729
21.722157, -0.000843
21.733545, 0.002547
21.743204, 0.000467
21.753157, -0.000097
21.763083, -0.000247
21.773083, -0.000285
21.784548, 0.005181
21.794081, 0.000933
21.804272, -0.000246
21.814083, -0.000537
21.824081, -0.000616
21.834084, -0.000627
21.844082, -0.000633
21.855545, -0.000175
21.865080, -0.000470
21.875204, -0.000567
21.885082, -0.000574
21.895157, -0.000577
21.906546, -0.005423
21.916155, -0.001590
21.926083, -0.000551
21.937752, -0.005340
21.947155, -0.001295
21.957085, -0.000194
21.967085, 0.000102
21.978546, 0.005315
21.988079, 0.001316
21.998081, 0.000225
22.008162, -0.000069
22.018082, -0.000147
22.028082, -0.000165
22.038082, -0.000163
22.049545, 0.002585
22.059080, 0.000449
22.069284, -0.000148
22.079082, -0.000292
22.090546, -0.002726
22.100080, -0.000844
22.110155, -0.000343
22.121548, 0.002577
22.131275, 0.000457
22.141085, -0.000130
22.151081, -0.000289
22.162548, 0.002540
22.172079, 0.000323
22.182081, -0.000298
22.192081, -0.000462
22.202280, -0.000501
22.213547, -0.005406
22.223080, -0.001541
22.233082, -0.000497
22.243082, -0.000208
22.253157, -0.000125
22.264755, -0.000028
22.274157, -0.000062
22.285543, -0.000023
22.295156, -0.000064
22.305082, -0.000080
22.315084, -0.000089
22.326624, 0.002607
22.336157, 0.000511
22.346085, -0.000069
22.357546, -0.002698
22.367081, -0.000796
22.377155, -0.000275
22.387081, -0.000136
22.398733, 0.005240
22.408079, 0.001114
22.418081, -0.000025
22.428082, -0.000328
22.438156, -0.000401
22.449547, -0.008014
22.459200, -0.002060
22.469082, -0.000436
22.479082, -0.000008
22.489082, 0.000111
22.499083, 0.000139
22.509155, 0.000146
22.519081, 0.000149
22.529203, 0.000147
22.539083, 0.000146
22.550547, 0.010574
22.560080, 0.002445
22.570082, 0.000213
22.580084, -0.000384
22.590271, -0.000544
22.601547, -0.010700
22.611156, -0.002795
22.621082, -0.000639
22.632547, 0.002622
22.642157, 0.000694
22.653629, 0.000045
22.663157, 0.000002
22.674545, -0.002640
22.684156, -0.000595
22.694082, -0.000040
22.704084, 0.000115
22.715546, 0.000044
22.725201, 0.000137
22.735083, 0.000169
22.745155, 0.000193
22.756546, 0.005320
22.766155, 0.001319
22.777546, -0.005217
22.787199, -0.001283
22.797081, -0.000216
22.807156, 0.000077
22.817083, 0.000143
22.828548, 0.005309
22.838079, 0.001281
22.848156, 0.000186
22.858088, -0.000106
22.869549, 0.002580
22.879154, 0.000414
22.890547, -0.002695
22.900156, -0.000887
22.910084, -0.000401
22.920208, -0.000266
22.931545, -0.000065
22.941080, -0.000163
22.951082, -0.000197
22.961157, -0.000200
22.971083, -0.000195
22.982754, -0.005320
22.992081, -0.001319
23.002155, -0.000227
23.012083, 0.000068
23.023546, 0.005307
23.033155, 0.001299
23.043083, 0.000217
23.053150, -0.000070
23.063082, -0.000152
23.073082, -0.000178
23.083082, -0.000183
23.094545, 0.002583
23.104155, 0.000444
23.115755, -0.002682
23.125156, -0.000846
23.135082, -0.000347
23.146545, 0.002575
23.156080, 0.000464
23.166084, -0.000125
23.176214, -0.000278
23.187546, -0.221289
23.197155, -0.049058
23.207085, -0.001960
23.218546, 0.221634
23.228153, 0.059545
23.239544, 0.004072
23.249224, 0.000595
23.259083, -0.000361
23.269081, -0.000615
23.280544, -0.000187
23.290155, -0.000519
23.300081, -0.000619
23.311752, -0.005445
23.321079, -0.001649
23.331156, -0.000635
23.342546, -0.000096
23.352156, -0.000194
23.363546, 0.002574
23.373190, 0.000402
23.383156, -0.000201
23.394547, -0.000102
23.404156, -0.000321
23.414082, -0.000387
23.424082, -0.000396
23.435549, 0.002518
23.445232, 0.000268
23.455084, -0.000354
23.466545, 0.002486
23.476154, 0.000138
23.487543, -0.002786
23.497156, -0.001152
23.507204, -0.000721
23.517082, -0.000598
23.528545, -0.005419
23.538080, -0.001574
23.548082, -0.000527
23.558083, -0.000246
23.568197, -0.000168
23.579546, 0.007854
23.589081, 0.001629
