10.512749, 0.000973, -0.002414
10.524550, 0.000739, 0.000421
10.534085, -0.003027, 0.006049
10.544158, 0.000190, -0.001340
10.555755, 0.000690, -0.004617
10.565083, -0.001311, 0.008627
10.575084, 0.001986, -0.000691
10.585158, -0.002896, -0.002007
10.596550, -0.003045, -0.001547
10.606157, 0.006598, 0.002968
10.617768, -0.004609, -0.004548
10.627158, 0.005006, 0.006520
10.637084, -0.003526, -0.004519
10.648551, -0.003536, 0.003748
10.658084, 0.000955, 0.003552
10.668083, 0.003733, -0.001173
10.678159, -0.002726, -0.002776
10.688135, 0.001282, 0.000184
10.698085, -0.000797, -0.001289
10.708085, 0.002979, -0.000683
10.718089, 0.002209, -0.001739
10.728085, -0.004177, -0.001535
10.738158, -0.000419, 0.001907
10.749764, 0.002194, 0.000576
10.759157, 0.006386, -0.001102
10.770550, -0.005305, 0.002608
10.780083, -0.005366, -0.000912
10.790159, -0.001279, -0.001199
10.801550, 0.000718, 0.001532
10.811183, 0.003472, 0.001165
10.821084, -0.001352, -0.003095
10.831084, 0.000339, -0.001112
10.841084, -0.004154, 0.002867
10.851158, 0.003337, -0.001764
10.861085, -0.004325, 0.004617
10.871085, 0.006092, -0.003291
10.882754, -0.006263, 0.004640
10.892082, -0.000446, -0.000739
10.902084, 0.001679, -0.001409
10.912159, 0.000584, 0.002496
10.922085, -0.001879, -0.005370
10.932085, 0.006665, 0.000045
10.942201, 0.002189, 0.001227
10.953550, -0.004418, 0.003818
10.963158, -0.003291, 0.003305
10.973085, -0.002984, -0.006763
10.983085, 0.002464, -0.002823
10.994549, 0.002547, 0.001919
11.004084, -0.004265, 0.001033
11.014157, 0.003437, 0.004842
11.024084, -0.003484, -0.003349
11.034083, -0.001962, 0.002087
11.044083, 0.006536, -0.001539
11.054158, -0.001311, -0.001027
11.064084, 0.006107, -0.002708
11.075750, -0.006147, 0.000997
11.085157, -0.005216, -0.003875
11.096549, 0.001100, 0.006655
11.106157, 0.001655, 0.000619
11.117550, 0.003746, 0.002784
11.127157, -0.003891, 0.004225
11.138676, 0.001865, 0.000460
11.148157, 0.003417, -0.005284
11.159550, -0.008739, -0.000755
11.169083, 0.003064, 0.002893
11.179084, 0.002576, -0.005067
11.189083, 0.002794, -0.002637
11.199084, -0.004983, 0.001984
11.209290, 0.004873, -0.001459
11.220551, -0.003686, 0.003627
11.230157, 0.001652, -0.003466
11.240084, -0.001983, 0.000043
11.251549, -0.003670, -0.002253
11.261158, 0.003015, 0.006142
11.271209, 0.001095, -0.003029
11.282551, 0.000988, 0.001881
11.292157, -0.004791, 0.005163
11.303551, 0.003037, -0.005373
11.313083, 0.000463, -0.000873
11.323085, -0.001813, 0.003240
11.333131, -0.001808, -0.000520
11.343158, 0.000204, -0.002748
11.353084, 0.003181, -0.001291
11.364550, -0.003867, 0.002832
11.374158, -0.004144, -0.001067
11.385593, 0.003559, 0.002347
11.395157, 0.002814, 0.000429
11.406701, -0.001256, -0.000721
11.416157, 0.001351, -0.000734
11.427551, -0.003631, 0.000543
11.437157, 0.004372, 0.001831
11.447085, -0.000192, -0.001101
11.458551, -0.001081, 0.002611
11.468281, 0.005172, -0.001716
11.479550, -0.007097, -0.002558
11.489157, -0.000403, 0.003855
11.500550, 0.001120, -0.003200
11.510157, -0.001016, 0.001195
11.521551, -0.002830, 0.004468
11.531286, 0.004287, -0.003592
11.542550, -0.002184, 0.002583
11.552083, 0.003081, -0.000420
11.562085, -0.002566, -0.002295
11.572084, -0.002789, -0.001258
11.582159, 0.004443, -0.004391
11.593551, 0.000888, 0.008178
11.603191, -0.001635, -0.000490
11.614551, -0.003479, -0.000617
11.624082, 0.003086, 0.000559
11.634084, 0.001406, -0.000716
11.644159, -0.004617, -0.002546
11.654085, 0.005143, 0.001337
11.664209, -0.004930, -0.001696
11.674085, 0.006753, -0.000948
11.684084, -0.000843, -0.001648
11.695550, -0.005866, 0.003448
11.705158, 0.001158, 0.000505
11.716551, 0.003528, -0.002975
11.726178, -0.005194, 0.001304
11.736159, -0.001082, -0.001095
11.746085, -0.000823, 0.001231
11.756084, 0.000089, 0.002082
11.766085, 0.005223, -0.004215
11.777551, 0.000901, 0.001941
11.787083, -0.003618, 0.002681
11.797289, 0.001275, 0.001256
11.807117, 0.001444, -0.000814
11.817090, -0.002476, -0.000743
11.827159, 0.002304, -0.000686
11.838551, -0.002670, 0.001076
11.848083, -0.000692, 0.002969
11.858204, 0.000637, -0.003967
11.868084, -0.003198, -0.000837
11.878158, 0.001219, 0.005512
11.888085, 0.002645, 0.000159
11.899550, -0.004339, -0.000091
11.909083, -0.000980, -0.000315
11.919084, 0.003311, -0.000423
11.929236, -0.001718, -0.005111
11.939085, -0.000196, 0.005632
11.949084, -0.002760, -0.001029
11.960550, 0.001663, -0.000981
11.970157, 0.005050, 0.001308
11.980085, 0.000497, 0.001352
11.991752, -0.001524, 0.000240
12.001083, 0.000570, -0.005656
12.011159, -0.003236, 0.002846
12.021085, -0.002667, 0.000546
12.031085, 0.002357, -0.001239
12.041084, -0.001274, 0.001967
12.051084, 0.000920, 0.002737
12.062566, 0.002437, -0.004200
12.072158, 0.002353, 0.002561
12.083551, 0.002667, -0.001447
12.093157, -0.004615, -0.001658
12.104549, -0.003449, -0.001347
12.114083, 0.005884, 0.007562
12.124207, 0.000532, -0.003411
12.134085, -0.000328, -0.002512
12.144158, -0.002808, 0.002554
