10.512674, 0.022641, 0.017845, 0.000218, 0.000287, 0.000000, 0.000000
10.522687, 0.046391, 0.046694, 0.000897, 0.000863, -0.000000, -0.000008
10.532690, 0.058214, 0.024350, 0.001390, -0.000103, -0.000001, -0.000075
10.542786, 0.072505, 0.010994, 0.001918, -0.000373, -0.000003, -0.000243
10.553086, 0.077494, -0.004705, 0.002169, -0.000593, 0.642554, 0.016433
10.563086, 0.067301, -0.000330, 0.001744, -0.000445, 0.709519, 0.019234
10.573086, 0.054724, 0.008794, 0.000483, 0.000373, 0.749437, 0.021581
10.583087, 0.056754, 0.010321, 0.000564, 0.000458, 0.775688, 0.023418
10.593091, 0.068338, -0.010973, 0.001805, -0.002072, 0.806553, 0.025376
10.603102, 0.080397, -0.017807, 0.003190, -0.002917, 0.815832, 0.025653
10.613086, 0.071875, -0.010532, 0.002306, -0.002271, 0.822556, 0.026293
10.623085, 0.055339, -0.021286, -0.000178, -0.003835, 0.827446, 0.026886
10.633086, 0.051317, -0.024191, -0.000971, -0.004406, 0.833450, 0.027175
10.643085, 0.043422, -0.021304, -0.002753, -0.003766, 0.835389, 0.027870
10.653086, 0.040197, 0.005789, -0.003226, 0.002914, 0.836799, 0.027854
10.663086, 0.031894, 0.009815, -0.005374, 0.004015, 0.837817, 0.026934
10.673201, 0.046359, 0.005755, -0.001689, 0.003158, 0.834288, 0.026653
10.683086, 0.044480, 0.001945, -0.001688, 0.001884, 0.833289, 0.026986
10.693087, 0.045207, 0.010971, -0.001426, 0.004625, 0.832563, 0.027211
10.703086, 0.032289, 0.000928, -0.005932, 0.001227, 0.832034, 0.027445
10.713085, 0.006224, 0.002428, -0.016019, 0.001876, 0.821853, 0.026516
10.723086, -0.002498, 0.005038, -0.019631, 0.002676, 0.818803, 0.026321
10.733086, 0.006079, 0.009950, -0.015694, 0.005168, 0.816578, 0.026284
10.743103, -0.013007, 0.012200, -0.024306, 0.006071, 0.814956, 0.026375
10.753087, -0.031382, 0.015591, -0.032089, 0.007923, 0.822125, 0.027470
10.763087, -0.041821, 0.022306, -0.036761, 0.011079, 0.824404, 0.026611
10.773085, -0.058680, 0.027542, -0.044791, 0.013810, 0.826087, 0.027545
10.783084, -0.064433, 0.019961, -0.047529, 0.010254, 0.827308, 0.027626
10.793086, -0.044480, 0.021825, -0.036351, 0.011635, 0.833378, 0.028124
10.803212, -0.029013, 0.027008, -0.027646, 0.014432, 0.835344, 0.028930
10.813086, -0.028978, 0.036477, -0.027446, 0.019737, 0.836775, 0.029305
10.823084, -0.007539, 0.037588, -0.013746, 0.019471, 0.837828, 0.029890
10.833085, 0.014588, 0.032887, 0.000597, 0.015113, 0.820256, 0.027573
10.843085, 0.010865, 0.033062, -0.001302, 0.015076, 0.814936, 0.027037
10.853086, 0.021800, 0.027588, 0.005726, 0.010969, 0.811051, 0.026677
10.863085, 0.022325, 0.037970, 0.006398, 0.018061, 0.808215, 0.026409
10.873142, 0.020555, 0.038971, 0.005342, 0.017737, 0.823227, 0.028898
10.883086, 0.039003, 0.051351, 0.018103, 0.027188, 0.827931, 0.029018
10.893084, 0.029965, 0.031897, 0.011217, 0.012409, 0.831370, 0.029394
10.903086, 0.015699, 0.038780, -0.000080, 0.017795, 0.833883, 0.029803
