10.512674, 0.016975, -0.051567, 0.000185, -0.000495, 0.000000, 0.000001
10.522862, 0.056539, -0.024211, 0.000816, 0.000300, 0.000000, 0.000009
10.532691, 0.041266, -0.041409, 0.000749, -0.000208, 0.000000, 0.000051
10.542688, 0.042091, -0.032189, 0.000962, 0.000228, 0.000001, 0.000047
10.553086, 0.062089, -0.022073, 0.002445, 0.000892, 0.634907, 0.016422
10.563085, 0.052373, -0.020438, 0.002354, 0.001128, 0.701074, 0.018980
10.573086, 0.031543, -0.025949, 0.001221, 0.000557, 0.740516, 0.021177
10.583086, 0.036132, -0.029230, 0.001632, 0.000186, 0.766452, 0.022881
10.593086, 0.009543, -0.014405, -0.001382, 0.001913, 0.782600, 0.023699
10.603085, 0.005692, -0.019652, -0.001959, 0.001535, 0.787489, 0.023720
10.613086, -0.026363, -0.042468, -0.006337, -0.001445, 0.791029, 0.023711
10.623084, -0.036839, -0.037206, -0.007864, -0.000339, 0.793601, 0.023605
10.633087, -0.045179, -0.046614, -0.008815, -0.001796, 0.810759, 0.025022
10.643085, -0.043149, -0.041384, -0.008083, -0.000720, 0.816117, 0.025603
10.653207, -0.041275, -0.004029, -0.007500, 0.007639, 0.820030, 0.026252
10.663086, -0.027664, -0.012901, -0.004301, 0.005356, 0.822876, 0.026122
10.673085, -0.004238, 0.010213, 0.001312, 0.011339, 0.821649, 0.025435
10.683086, -0.005462, -0.010593, 0.001122, 0.005495, 0.821350, 0.025047
10.693086, -0.006620, -0.002420, 0.000722, 0.007666, 0.821142, 0.025591
10.703086, -0.006463, 0.002809, 0.000862, 0.009388, 0.820975, 0.024817
10.713085, -0.000060, 0.026368, 0.004090, 0.017518, 0.825313, 0.024813
10.723116, -0.011127, 0.024265, -0.000232, 0.016678, 0.826734, 0.025262
10.733086, -0.014359, 0.030699, -0.001189, 0.019732, 0.827767, 0.025258
10.743087, -0.033949, 0.046156, -0.009485, 0.025883, 0.828507, 0.024181
10.753087, -0.029102, 0.036144, -0.006773, 0.021097, 0.834010, 0.025378
10.763086, -0.013941, 0.016167, 0.001195, 0.011707, 0.835778, 0.025164
10.773086, -0.004198, 0.019212, 0.006403, 0.013538, 0.837069, 0.025109
10.783208, -0.000665, 0.022093, 0.008360, 0.015121, 0.838009, 0.024849
10.793087, 0.007392, 0.019076, 0.012825, 0.013454, 0.839055, 0.024900
10.803087, 0.005873, 0.002492, 0.011559, 0.004172, 0.839455, 0.024453
10.813086, 0.016960, 0.002476, 0.018298, 0.003527, 0.839746, 0.024237
10.823084, 0.001611, 0.009288, 0.008280, 0.007914, 0.839966, 0.024557
10.833085, -0.000876, 0.000039, 0.006127, 0.002918, 0.826051, 0.022550
10.843085, -0.008836, 0.003572, 0.000983, 0.005262, 0.821841, 0.022034
10.853155, -0.024270, 0.003577, -0.008983, 0.005198, 0.818751, 0.020525
10.863084, -0.035789, 0.009269, -0.017161, 0.010129, 0.816501, 0.020000
10.873085, -0.044717, 0.006961, -0.022878, 0.009815, 0.818236, 0.020220
10.883086, -0.055622, -0.006633, -0.030902, -0.000292, 0.818833, 0.020108
10.893085, -0.059322, -0.018575, -0.033150, -0.009492, 0.819277, 0.020659
10.903085, -0.051699, -0.027829, -0.026186, -0.016820, 0.819588, 0.020120
10.913205, -0.037326, -0.008547, -0.013494, -0.001062, 0.829248, 0.021764
10.923086, -0.040557, -0.018254, -0.015971, -0.009199, 0.832299, 0.023078
10.933085, -0.042512, -0.008512, -0.017177, -0.000881, 0.834512, 0.022652
10.943086, -0.017537, -0.001326, 0.005413, 0.005694, 0.836138, 0.023115
10.953085, -0.030500, 0.014863, -0.005455, 0.020408, 0.824004, 0.021142
10.963085, -0.019301, -0.000105, 0.004333, 0.007367, 0.820334, 0.020422
10.973086, -0.022042, -0.006619, 0.001504, 0.001887, 0.817643, 0.019102
10.983203, -0.021275, 0.000601, 0.002255, 0.009312, 0.815676, 0.018103
10.993084, -0.025146, -0.003705, -0.001737, 0.006092, 0.817782, 0.017924
11.003085, -0.024279, 0.002264, -0.000936, 0.011507, 0.818486, 0.017561
11.013086, -0.017684, 0.012575, 0.006122, 0.021440, 0.819003, 0.017649
11.023086, -0.031810, 0.008845, -0.008372, 0.016762, 0.819377, 0.017414
11.033085, -0.027207, 0.015443, -0.003498, 0.022009, 0.815078, 0.017597
11.043212, -0.038738, 0.032461, -0.014193, 0.040202, 0.813802, 0.016971
11.053085, -0.041955, 0.035062, -0.017263, 0.043083, 0.812871, 0.016830
11.063085, -0.043964, 0.042100, -0.019411, 0.050348, 0.812179, 0.015721
11.073086, -0.048158, 0.053513, -0.023308, 0.061584, 0.825303, 0.018965
11.083087, -0.061612, 0.066980, -0.038006, 0.075689, 0.829396, 0.019391
11.093086, -0.059465, 0.044068, -0.035075, 0.049628, 0.832390, 0.020105
11.103086, -0.061937, 0.061219, -0.036840, 0.068355, 0.834580, 0.020854
11.113211, -0.057191, 0.042953, -0.030124, 0.048820, 0.823155, 0.018360
11.123086, -0.049332, 0.045296, -0.021090, 0.051926, 0.819691, 0.017232
11.133086, -0.051033, 0.027660, -0.022536, 0.031754, 0.817162, 0.016457
11.143085, -0.064293, 0.023443, -0.037256, 0.026976, 0.815304, 0.015162
11.153085, -0.065487, 0.019304, -0.038219, 0.022752, 0.822270, 0.016893
11.163086, -0.067834, 0.018790, -0.040265, 0.021970, 0.824470, 0.017492
11.173184, -0.066576, 0.004272, -0.038170, 0.005341, 0.826072, 0.017561
11.183085, -0.072264, 0.011292, -0.043525, 0.013635, 0.827226, 0.016645
11.193087, -0.082626, 0.029040, -0.054731, 0.035209, 0.828617, 0.017735
11.203085, -0.093847, 0.017557, -0.066907, 0.021570, 0.829088, 0.017001
11.213085, -0.092816, 0.033658, -0.064464, 0.040501, 0.829436, 0.016805
11.223083, -0.110799, 0.043308, -0.085574, 0.051825, 0.829694, 0.017042
11.233086, -0.111451, 0.049092, -0.085114, 0.058237, 0.825231, 0.016101
11.243201, -0.112235, 0.042789, -0.084976, 0.050100, 0.823905, 0.015505
11.253085, -0.116543, 0.030851, -0.089103, 0.035726, 0.822938, 0.015358
11.263085, -0.102737, 0.020541, -0.070146, 0.023361, 0.822233, 0.015228
11.273084, -0.111979, 0.018704, -0.079572, 0.020844, 0.830651, 0.018266
11.283115, -0.123503, -0.008207, -0.092513, -0.011861, 0.833306, 0.019727
11.293085, -0.135674, 0.008897, -0.105541, 0.009032, 0.835232, 0.019729
11.303137, -0.112691, 0.026723, -0.074551, 0.031647, 0.836650, 0.020502
11.313085, -0.099577, 0.011402, -0.055801, 0.013074, 0.833625, 0.019785
11.323086, -0.099448, 0.002641, -0.054896, 0.001929, 0.832756, 0.019404
11.333086, -0.100415, 0.007507, -0.054716, 0.008129, 0.832126, 0.019536
11.343084, -0.107448, 0.009740, -0.062803, 0.010679, 0.831655, 0.018838
11.353084, -0.097176, -0.012655, -0.049310, -0.018408, 0.830965, 0.018415
11.363086, -0.078792, -0.019423, -0.025139, -0.026729, 0.830814, 0.018534
11.373199, -0.064757, -0.010218, -0.006774, -0.014985, 0.830713, 0.019256
11.383086, -0.056051, -0.003596, 0.004801, -0.005601, 0.830631, 0.019310
11.393085, -0.053629, 0.002929, 0.008282, 0.003519, 0.825722, 0.016997
11.403086, -0.047549, -0.004331, 0.016811, -0.005457, 0.824260, 0.015836
11.413086, -0.041758, -0.006686, 0.024542, -0.009492, 0.823197, 0.015521
11.423085, -0.043678, -0.007383, 0.021037, -0.009279, 0.822420, 0.015245
11.433091, -0.028154, -0.009127, 0.040971, -0.009525, 0.821354, 0.014747
11.443085, -0.046374, -0.014821, 0.017220, -0.016774, 0.821067, 0.014094
11.453085, -0.050553, -0.017875, 0.011189, -0.020690, 0.820855, 0.013513
11.463085, -0.060612, -0.040182, -0.002102, -0.048896, 0.820710, 0.013830
11.473083, -0.060396, -0.060672, -0.000822, -0.073706, 0.815740, 0.011644
11.483086, -0.049141, -0.055813, 0.014462, -0.065669, 0.814238, 0.010123
11.493084, -0.061618, -0.056113, -0.001215, -0.064840, 0.813151, 0.009984
11.503210, -0.054053, -0.049031, 0.009463, -0.054209, 0.812348, 0.009178
11.513086, -0.034086, -0.039547, 0.036822, -0.041064, 0.825385, 0.014088
11.523086, -0.033633, -0.038032, 0.037279, -0.038857, 0.829443, 0.015569
